Roll No,Course Code,Slot,Inst name
12240540,CS301,L ,Dr. Anand M. Baswade
12240540,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240550,EE301,A23 ,Dr. Sreejith T. V
12240550,IC300,G1 ,Dr. Satyajit Gupta
12240550,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240560,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240560,DS209,"A1, F23 ",Dr. Souradyuti Paul
12240560,IC300,G1 ,Dr. Satyajit Gupta
12240570,CS301,L ,Dr. Anand M. Baswade
12240570,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240570,IC300,G1 ,Dr. Satyajit Gupta
12240570,LA358,H1 ,Dr. Rekha Ravindran
12240570,DS209,"A1, F23 ",Dr. Souradyuti Paul
12240580,CS301,L ,Dr. Anand M. Baswade
12240580,IC300,G1 ,Dr. Satyajit Gupta
12240580,DS209,"A1, F23 ",Dr. Souradyuti Paul
12240580,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240590,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240590,CS301,L ,Dr. Anand M. Baswade
12240590,CS300,B ,Dr. Amit Kumar Dhar
12240590,IC300,G1 ,Dr. Satyajit Gupta
12240590,DS209,"A1, F23 ",Dr. Souradyuti Paul
12240600,IC300,G1 ,Dr. Satyajit Gupta
12240600,EE301,A23 ,Dr. Sreejith T. V
12240600,LA358,H1 ,Dr. Rekha Ravindran
12240600,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240610,DS209,"A1, F23 ",Dr. Souradyuti Paul
12240610,IC300,G1 ,Dr. Satyajit Gupta
12240610,CS300,B ,Dr. Amit Kumar Dhar
12240610,CS301,L ,Dr. Anand M. Baswade
12240610,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240620,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240620,IC300,G1 ,Dr. Satyajit Gupta
12240620,CS301,L ,Dr. Anand M. Baswade
12240620,CS300,B ,Dr. Amit Kumar Dhar
12240640,EE301,A23 ,Dr. Sreejith T. V
12240640,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240640,IC300,G1 ,Dr. Satyajit Gupta
12240650,LA358,H1 ,Dr. Rekha Ravindran
12240650,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240650,ME514,I ,Dr. Pravesh C. Shukla
12240650,ME333,B ,Dr. Ganesh Kolappan Geetha
12240650,IC300,G1 ,Dr. Satyajit Gupta
12240660,ME333,B ,Dr. Ganesh Kolappan Geetha
12240660,IC300,G1 ,Dr. Satyajit Gupta
12240660,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240660,CS301,L ,Dr. Anand M. Baswade
12240660,MT301,D1 ,Dr. Avishek Adhikary
12240680,LA358,H1 ,Dr. Rekha Ravindran
12240680,IC300,G1 ,Dr. Satyajit Gupta
12240680,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240680,ME333,B ,Dr. Ganesh Kolappan Geetha
12240690,IC300,G1 ,Dr. Satyajit Gupta
12240690,LA358,H1 ,Dr. Rekha Ravindran
12240690,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240690,ME333,B ,Dr. Ganesh Kolappan Geetha
12240700,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240700,IC300,G1 ,Dr. Satyajit Gupta
12240700,CS300,B ,Dr. Amit Kumar Dhar
12240700,CS301,L ,Dr. Anand M. Baswade
12240700,LA358,H1 ,Dr. Rekha Ravindran
12240700,DS209,"A1, F23 ",Dr. Souradyuti Paul
12240710,EE301,A23 ,Dr. Sreejith T. V
12240710,LA358,H1 ,Dr. Rekha Ravindran
12240710,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240710,IC300,G1 ,Dr. Satyajit Gupta
12240720,CS301,L ,Dr. Anand M. Baswade
12240720,IC300,G1 ,Dr. Satyajit Gupta
12240720,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240720,LA358,H1 ,Dr. Rekha Ravindran
12240730,IC300,G1 ,Dr. Satyajit Gupta
12240730,DS209,"A1, F23 ",Dr. Souradyuti Paul
12240730,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240730,CS301,L ,Dr. Anand M. Baswade
12240740,CS300,B ,Dr. Amit Kumar Dhar
12240740,CS301,L ,Dr. Anand M. Baswade
12240740,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240740,IC300,G1 ,Dr. Satyajit Gupta
12240740,DS209,"A1, F23 ",Dr. Souradyuti Paul
12240750,ME514,I ,Dr. Pravesh C. Shukla
12240750,IC300,G1 ,Dr. Satyajit Gupta
12240750,ME333,B ,Dr. Ganesh Kolappan Geetha
12240750,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240750,LA358,H1 ,Dr. Rekha Ravindran
12240760,ME514,I ,Dr. Pravesh C. Shukla
12240760,IC300,G1 ,Dr. Satyajit Gupta
12240760,ME333,B ,Dr. Ganesh Kolappan Geetha
12240760,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240760,LA358,H1 ,Dr. Rekha Ravindran
12240770,IC300,G1 ,Dr. Satyajit Gupta
12240770,CS300,B ,Dr. Amit Kumar Dhar
12240770,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240770,CS301,L ,Dr. Anand M. Baswade
12240780,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240780,IC300,G1 ,Dr. Satyajit Gupta
12240780,DS209,"A1, F23 ",Dr. Souradyuti Paul
12240780,CS301,L ,Dr. Anand M. Baswade
12240790,LA358,H1 ,Dr. Rekha Ravindran
12240790,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240790,IC300,G1 ,Dr. Satyajit Gupta
12240790,ME514,I ,Dr. Pravesh C. Shukla
12240790,ME333,B ,Dr. Ganesh Kolappan Geetha
12240810,DS209,"A1, F23 ",Dr. Souradyuti Paul
12240810,LA358,H1 ,Dr. Rekha Ravindran
12240810,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240810,IC300,G1 ,Dr. Satyajit Gupta
12240820,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240820,IC300,G1 ,Dr. Satyajit Gupta
12240820,EE301,A23 ,Dr. Sreejith T. V
12240830,LA358,H1 ,Dr. Rekha Ravindran
12240830,MT301,D1 ,Dr. Avishek Adhikary
12240830,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240830,IC300,G1 ,Dr. Satyajit Gupta
12240840,LA358,H1 ,Dr. Rekha Ravindran
12240840,IC300,G1 ,Dr. Satyajit Gupta
12240840,EE301,A23 ,Dr. Sreejith T. V
12240840,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240850,IC300,G1 ,Dr. Satyajit Gupta
12240850,CS300,B ,Dr. Amit Kumar Dhar
12240850,CS301,L ,Dr. Anand M. Baswade
12240850,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240870,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240870,CS300,B ,Dr. Amit Kumar Dhar
12240870,IC300,G1 ,Dr. Satyajit Gupta
12240870,CS301,L ,Dr. Anand M. Baswade
12240880,IC300,G1 ,Dr. Satyajit Gupta
12240880,CS301,L ,Dr. Anand M. Baswade
12240880,CS300,B ,Dr. Amit Kumar Dhar
12240880,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240910,IC300,G1 ,Dr. Satyajit Gupta
12240910,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240910,EE301,A23 ,Dr. Sreejith T. V
12240920,IC300,G1 ,Dr. Satyajit Gupta
12240920,EE301,A23 ,Dr. Sreejith T. V
12240920,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240950,IC300,G1 ,Dr. Satyajit Gupta
12240950,CS300,B ,Dr. Amit Kumar Dhar
12240950,CS301,L ,Dr. Anand M. Baswade
12240950,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240960,EE301,A23 ,Dr. Sreejith T. V
12240960,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240960,IC300,G1 ,Dr. Satyajit Gupta
12240960,LA358,H1 ,Dr. Rekha Ravindran
12240970,CS301,L ,Dr. Anand M. Baswade
12240970,CA250,"G2, E3 ",Dr. Anindita Ghosh
12240970,CS300,B ,Dr. Amit Kumar Dhar
12240970,IC300,G1 ,Dr. Satyajit Gupta
12240990,DS209,"A1, F23 ",Dr. Souradyuti Paul
12240990,CS301,L ,Dr. Anand M. Baswade
12240990,IC300,G1 ,Dr. Satyajit Gupta
12240990,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241000,IC300,G1 ,Dr. Satyajit Gupta
12241000,CS301,L ,Dr. Anand M. Baswade
12241000,CS300,B ,Dr. Amit Kumar Dhar
12241000,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241010,EE301,A23 ,Dr. Sreejith T. V
12241010,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241010,IC300,G1 ,Dr. Satyajit Gupta
12241020,IC300,G1 ,Dr. Satyajit Gupta
12241020,CS300,B ,Dr. Amit Kumar Dhar
12241020,CS301,L ,Dr. Anand M. Baswade
12241020,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241020,DS209,"A1, F23 ",Dr. Souradyuti Paul
12241030,IC300,G1 ,Dr. Satyajit Gupta
12241030,EE301,A23 ,Dr. Sreejith T. V
12241030,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241030,LA358,H1 ,Dr. Rekha Ravindran
12241040,ME333,B ,Dr. Ganesh Kolappan Geetha
12241040,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241040,MT301,D1 ,Dr. Avishek Adhikary
12241040,IC300,G1 ,Dr. Satyajit Gupta
12241050,IC300,G1 ,Dr. Satyajit Gupta
12241050,CS300,B ,Dr. Amit Kumar Dhar
12241050,CS301,L ,Dr. Anand M. Baswade
12241050,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241060,CS300,B ,Dr. Amit Kumar Dhar
12241060,CS301,L ,Dr. Anand M. Baswade
12241060,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241060,IC300,G1 ,Dr. Satyajit Gupta
12241070,CS301,L ,Dr. Anand M. Baswade
12241070,IC300,G1 ,Dr. Satyajit Gupta
12241070,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241070,LA358,H1 ,Dr. Rekha Ravindran
12241070,CS300,B ,Dr. Amit Kumar Dhar
12241070,DS209,"A1, F23 ",Dr. Souradyuti Paul
12241090,LA358,H1 ,Dr. Rekha Ravindran
12241090,CS301,L ,Dr. Anand M. Baswade
12241090,CS300,B ,Dr. Amit Kumar Dhar
12241090,IC300,G1 ,Dr. Satyajit Gupta
12241090,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241100,MT301,D1 ,Dr. Avishek Adhikary
12241100,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241100,IC300,G1 ,Dr. Satyajit Gupta
12241110,CS301,L ,Dr. Anand M. Baswade
12241110,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241110,IC300,G1 ,Dr. Satyajit Gupta
12241120,ME333,B ,Dr. Ganesh Kolappan Geetha
12241120,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241120,MT301,D1 ,Dr. Avishek Adhikary
12241120,IC300,G1 ,Dr. Satyajit Gupta
12241130,LA358,H1 ,Dr. Rekha Ravindran
12241130,ME514,I ,Dr. Pravesh C. Shukla
12241130,ME333,B ,Dr. Ganesh Kolappan Geetha
12241130,IC300,G1 ,Dr. Satyajit Gupta
12241130,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241140,LA358,H1 ,Dr. Rekha Ravindran
12241140,IC300,G1 ,Dr. Satyajit Gupta
12241140,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241140,ME514,I ,Dr. Pravesh C. Shukla
12241140,ME333,B ,Dr. Ganesh Kolappan Geetha
12241150,LA358,H1 ,Dr. Rekha Ravindran
12241150,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241150,IC300,G1 ,Dr. Satyajit Gupta
12241150,EE301,A23 ,Dr. Sreejith T. V
12241160,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241160,ME333,B ,Dr. Ganesh Kolappan Geetha
12241160,IC300,G1 ,Dr. Satyajit Gupta
12241160,ME514,I ,Dr. Pravesh C. Shukla
12241170,LA358,H1 ,Dr. Rekha Ravindran
12241170,CS301,L ,Dr. Anand M. Baswade
12241170,IC300,G1 ,Dr. Satyajit Gupta
12241170,DS209,"A1, F23 ",Dr. Souradyuti Paul
12241170,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241180,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241180,CS301,L ,Dr. Anand M. Baswade
12241180,CS300,B ,Dr. Amit Kumar Dhar
12241180,IC300,G1 ,Dr. Satyajit Gupta
12241190,IC300,G1 ,Dr. Satyajit Gupta
12241190,CS300,B ,Dr. Amit Kumar Dhar
12241190,CS301,L ,Dr. Anand M. Baswade
12241190,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241200,IC300,G1 ,Dr. Satyajit Gupta
12241200,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241200,EE301,A23 ,Dr. Sreejith T. V
12241210,LA358,H1 ,Dr. Rekha Ravindran
12241210,IC300,G1 ,Dr. Satyajit Gupta
12241210,EE301,A23 ,Dr. Sreejith T. V
12241210,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241220,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241220,ME333,B ,Dr. Ganesh Kolappan Geetha
12241220,ME514,I ,Dr. Pravesh C. Shukla
12241220,LA358,H1 ,Dr. Rekha Ravindran
12241220,IC300,G1 ,Dr. Satyajit Gupta
12241230,LA358,H1 ,Dr. Rekha Ravindran
12241230,ME333,B ,Dr. Ganesh Kolappan Geetha
12241230,IC300,G1 ,Dr. Satyajit Gupta
12241230,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241230,ME514,I ,Dr. Pravesh C. Shukla
12241240,IC151,H1 ,Dr. Dhruv Pratap Singh
12241240,CS300,B ,Dr. Amit Kumar Dhar
12241240,CS301,L ,Dr. Anand M. Baswade
12241240,IC300,G1 ,Dr. Satyajit Gupta
12241240,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241260,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241260,EE301,A23 ,Dr. Sreejith T. V
12241260,IC300,G1 ,Dr. Satyajit Gupta
12241270,CA150,G3 ,Dr. Anindita Ghosh
12241270,IC300,G1 ,Dr. Satyajit Gupta
12241270,CS300,B ,Dr. Amit Kumar Dhar
12241270,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241270,CS301,L ,Dr. Anand M. Baswade
12241280,CS300,B ,Dr. Amit Kumar Dhar
12241280,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241280,IC300,G1 ,Dr. Satyajit Gupta
12241280,CS301,L ,Dr. Anand M. Baswade
12241290,LA358,H1 ,Dr. Rekha Ravindran
12241290,MT301,D1 ,Dr. Avishek Adhikary
12241290,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241290,IC300,G1 ,Dr. Satyajit Gupta
12241300,DS209,"A1, F23 ",Dr. Souradyuti Paul
12241300,IC300,G1 ,Dr. Satyajit Gupta
12241300,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241300,LA358,H1 ,Dr. Rekha Ravindran
12241300,CS301,L ,Dr. Anand M. Baswade
12241300,CS300,B ,Dr. Amit Kumar Dhar
12241310,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241310,ME514,I ,Dr. Pravesh C. Shukla
12241310,ME333,B ,Dr. Ganesh Kolappan Geetha
12241310,IC300,G1 ,Dr. Satyajit Gupta
12241310,LA358,H1 ,Dr. Rekha Ravindran
12241330,ME514,I ,Dr. Pravesh C. Shukla
12241330,ME333,B ,Dr. Ganesh Kolappan Geetha
12241330,LA358,H1 ,Dr. Rekha Ravindran
12241330,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241330,IC300,G1 ,Dr. Satyajit Gupta
12241340,CS301,L ,Dr. Anand M. Baswade
12241340,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241340,LA358,H1 ,Dr. Rekha Ravindran
12241340,IC300,G1 ,Dr. Satyajit Gupta
12241340,CS300,B ,Dr. Amit Kumar Dhar
12241340,DS209,"A1, F23 ",Dr. Souradyuti Paul
12241350,ME333,B ,Dr. Ganesh Kolappan Geetha
12241350,ME514,I ,Dr. Pravesh C. Shukla
12241350,IC300,G1 ,Dr. Satyajit Gupta
12241350,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241360,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241360,IC300,G1 ,Dr. Satyajit Gupta
12241360,EE301,A23 ,Dr. Sreejith T. V
12241370,ME333,B ,Dr. Ganesh Kolappan Geetha
12241370,IC300,G1 ,Dr. Satyajit Gupta
12241370,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241370,LA358,H1 ,Dr. Rekha Ravindran
12241370,ME514,I ,Dr. Pravesh C. Shukla
12241380,IC300,G1 ,Dr. Satyajit Gupta
12241380,IC151,H1 ,Dr. Dhruv Pratap Singh
12241380,CS301,L ,Dr. Anand M. Baswade
12241380,CS300,B ,Dr. Amit Kumar Dhar
12241380,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241390,CS301,L ,Dr. Anand M. Baswade
12241390,CS300,B ,Dr. Amit Kumar Dhar
12241390,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241390,IC300,G1 ,Dr. Satyajit Gupta
12241400,CS300,B ,Dr. Amit Kumar Dhar
12241400,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241400,IC300,G1 ,Dr. Satyajit Gupta
12241400,CS301,L ,Dr. Anand M. Baswade
12241400,LA358,H1 ,Dr. Rekha Ravindran
12241420,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241420,LA358,H1 ,Dr. Rekha Ravindran
12241420,EE301,A23 ,Dr. Sreejith T. V
12241420,IC300,G1 ,Dr. Satyajit Gupta
12241430,IC300,G1 ,Dr. Satyajit Gupta
12241430,MT301,D1 ,Dr. Avishek Adhikary
12241430,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241430,LA358,H1 ,Dr. Rekha Ravindran
12241440,LA358,H1 ,Dr. Rekha Ravindran
12241440,IC300,G1 ,Dr. Satyajit Gupta
12241440,MT301,D1 ,Dr. Avishek Adhikary
12241440,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241450,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241450,IC300,G1 ,Dr. Satyajit Gupta
12241450,DS209,"A1, F23 ",Dr. Souradyuti Paul
12241450,CS301,L ,Dr. Anand M. Baswade
12241450,CS300,B ,Dr. Amit Kumar Dhar
12241460,IC300,G1 ,Dr. Satyajit Gupta
12241460,DS209,"A1, F23 ",Dr. Souradyuti Paul
12241460,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241460,LA358,H1 ,Dr. Rekha Ravindran
12241460,CS301,L ,Dr. Anand M. Baswade
12241470,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241470,EE301,A23 ,Dr. Sreejith T. V
12241470,IC300,G1 ,Dr. Satyajit Gupta
12241480,IC151,H1 ,Dr. Dhruv Pratap Singh
12241480,ME333,B ,Dr. Ganesh Kolappan Geetha
12241480,MT301,D1 ,Dr. Avishek Adhikary
12241480,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241480,IC300,G1 ,Dr. Satyajit Gupta
12241490,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241490,ME514,I ,Dr. Pravesh C. Shukla
12241490,ME333,B ,Dr. Ganesh Kolappan Geetha
12241490,IC300,G1 ,Dr. Satyajit Gupta
12241500,ME333,B ,Dr. Ganesh Kolappan Geetha
12241500,MT301,D1 ,Dr. Avishek Adhikary
12241500,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241500,IC300,G1 ,Dr. Satyajit Gupta
12241510,IC300,G1 ,Dr. Satyajit Gupta
12241510,EE301,A23 ,Dr. Sreejith T. V
12241510,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241520,EE301,A23 ,Dr. Sreejith T. V
12241520,IC300,G1 ,Dr. Satyajit Gupta
12241520,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241520,LA358,H1 ,Dr. Rekha Ravindran
12241530,IC300,G1 ,Dr. Satyajit Gupta
12241530,EE301,A23 ,Dr. Sreejith T. V
12241530,LA358,H1 ,Dr. Rekha Ravindran
12241530,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241540,ME333,B ,Dr. Ganesh Kolappan Geetha
12241540,LA358,H1 ,Dr. Rekha Ravindran
12241540,IC300,G1 ,Dr. Satyajit Gupta
12241540,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241550,ME514,I ,Dr. Pravesh C. Shukla
12241550,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241550,ME333,B ,Dr. Ganesh Kolappan Geetha
12241550,IC300,G1 ,Dr. Satyajit Gupta
12241550,LA358,H1 ,Dr. Rekha Ravindran
12241560,IC151,H1 ,Dr. Dhruv Pratap Singh
12241560,ME333,B ,Dr. Ganesh Kolappan Geetha
12241560,ME514,I ,Dr. Pravesh C. Shukla
12241560,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241560,IC300,G1 ,Dr. Satyajit Gupta
12241580,ME333,B ,Dr. Ganesh Kolappan Geetha
12241580,IC300,G1 ,Dr. Satyajit Gupta
12241580,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241580,LA358,H1 ,Dr. Rekha Ravindran
12241580,ME514,I ,Dr. Pravesh C. Shukla
12241590,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241590,EE301,A23 ,Dr. Sreejith T. V
12241590,IC300,G1 ,Dr. Satyajit Gupta
12241600,LA358,H1 ,Dr. Rekha Ravindran
12241600,IC300,G1 ,Dr. Satyajit Gupta
12241600,ME333,B ,Dr. Ganesh Kolappan Geetha
12241600,ME514,I ,Dr. Pravesh C. Shukla
12241600,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241610,LA358,H1 ,Dr. Rekha Ravindran
12241610,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241610,ME514,I ,Dr. Pravesh C. Shukla
12241610,ME333,B ,Dr. Ganesh Kolappan Geetha
12241610,IC300,G1 ,Dr. Satyajit Gupta
12241620,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241620,IC300,G1 ,Dr. Satyajit Gupta
12241620,ME514,I ,Dr. Pravesh C. Shukla
12241630,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241630,LA358,H1 ,Dr. Rekha Ravindran
12241630,IC300,G1 ,Dr. Satyajit Gupta
12241630,EE301,A23 ,Dr. Sreejith T. V
12241640,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241640,EE301,A23 ,Dr. Sreejith T. V
12241640,IC300,G1 ,Dr. Satyajit Gupta
12241660,IC300,G1 ,Dr. Satyajit Gupta
12241660,CS301,L ,Dr. Anand M. Baswade
12241660,CS300,B ,Dr. Amit Kumar Dhar
12241660,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241670,ME514,I ,Dr. Pravesh C. Shukla
12241670,IC300,G1 ,Dr. Satyajit Gupta
12241670,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241670,ME333,B ,Dr. Ganesh Kolappan Geetha
12241680,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241680,IC300,G1 ,Dr. Satyajit Gupta
12241680,LA358,H1 ,Dr. Rekha Ravindran
12241680,EE301,A23 ,Dr. Sreejith T. V
12241690,CS300,B ,Dr. Amit Kumar Dhar
12241690,CS301,L ,Dr. Anand M. Baswade
12241690,IC300,G1 ,Dr. Satyajit Gupta
12241690,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241690,LA358,H1 ,Dr. Rekha Ravindran
12241700,CS300,B ,Dr. Amit Kumar Dhar
12241700,CS301,L ,Dr. Anand M. Baswade
12241700,IC300,G1 ,Dr. Satyajit Gupta
12241700,LA358,H1 ,Dr. Rekha Ravindran
12241700,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241700,DS209,"A1, F23 ",Dr. Souradyuti Paul
12241710,LA358,H1 ,Dr. Rekha Ravindran
12241710,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241710,CS301,L ,Dr. Anand M. Baswade
12241710,DS209,"A1, F23 ",Dr. Souradyuti Paul
12241710,IC300,G1 ,Dr. Satyajit Gupta
12241720,CS301,L ,Dr. Anand M. Baswade
12241720,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241720,DS209,"A1, F23 ",Dr. Souradyuti Paul
12241720,IC300,G1 ,Dr. Satyajit Gupta
12241720,CS300,B ,Dr. Amit Kumar Dhar
12241730,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241730,CS301,L ,Dr. Anand M. Baswade
12241730,CS300,B ,Dr. Amit Kumar Dhar
12241730,IC300,G1 ,Dr. Satyajit Gupta
12241740,LA358,H1 ,Dr. Rekha Ravindran
12241740,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241740,ME514,I ,Dr. Pravesh C. Shukla
12241740,ME333,B ,Dr. Ganesh Kolappan Geetha
12241740,IC300,G1 ,Dr. Satyajit Gupta
12241750,IC300,G1 ,Dr. Satyajit Gupta
12241750,CS300,B ,Dr. Amit Kumar Dhar
12241750,CS301,L ,Dr. Anand M. Baswade
12241750,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241750,LA358,H1 ,Dr. Rekha Ravindran
12241760,CS301,L ,Dr. Anand M. Baswade
12241760,CS300,B ,Dr. Amit Kumar Dhar
12241760,IC300,G1 ,Dr. Satyajit Gupta
12241760,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241780,CS301,L ,Dr. Anand M. Baswade
12241780,LA358,H1 ,Dr. Rekha Ravindran
12241780,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241780,IC300,G1 ,Dr. Satyajit Gupta
12241780,DS209,"A1, F23 ",Dr. Souradyuti Paul
12241790,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241790,ME333,B ,Dr. Ganesh Kolappan Geetha
12241790,IC300,G1 ,Dr. Satyajit Gupta
12241790,ME514,I ,Dr. Pravesh C. Shukla
12241790,LA358,H1 ,Dr. Rekha Ravindran
12241800,ME514,I ,Dr. Pravesh C. Shukla
12241800,IC300,G1 ,Dr. Satyajit Gupta
12241800,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241800,LA358,H1 ,Dr. Rekha Ravindran
12241800,ME333,B ,Dr. Ganesh Kolappan Geetha
12241810,EE301,A23 ,Dr. Sreejith T. V
12241810,IC300,G1 ,Dr. Satyajit Gupta
12241810,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241810,LA358,H1 ,Dr. Rekha Ravindran
12241820,IC300,G1 ,Dr. Satyajit Gupta
12241820,CS301,L ,Dr. Anand M. Baswade
12241820,CS300,B ,Dr. Amit Kumar Dhar
12241820,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241820,LA358,H1 ,Dr. Rekha Ravindran
12241830,CS300,B ,Dr. Amit Kumar Dhar
12241830,CS301,L ,Dr. Anand M. Baswade
12241830,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241830,IC300,G1 ,Dr. Satyajit Gupta
12241830,LA358,H1 ,Dr. Rekha Ravindran
12241840,CS301,L ,Dr. Anand M. Baswade
12241840,CS300,B ,Dr. Amit Kumar Dhar
12241840,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241840,LA358,H1 ,Dr. Rekha Ravindran
12241840,IC300,G1 ,Dr. Satyajit Gupta
12241860,CA250,"G2, E3 ",Dr. Anindita Ghosh
12241860,IC300,G1 ,Dr. Satyajit Gupta
12241860,CS300,B ,Dr. Amit Kumar Dhar
12241860,CS301,L ,Dr. Anand M. Baswade
12241870,DS209,"A1, F23 ",Dr. Souradyuti Paul
